,pnu,st_asewkt
1839,1168010500101110110,SRID=4326;POINT(127.048338399553 37.5172504785255)
1840,1168010500101110113,SRID=4326;POINT(127.050793158294 37.5163996576965)
1841,1168010500101110114,SRID=4326;POINT(127.044594997829 37.5105375068457)
1842,1168010500101110115,SRID=4326;POINT(127.043040329822 37.5153901545036)
1843,1168010500101110116,SRID=4326;POINT(127.044144401016 37.5157943945361)
1844,1168010500101110137,SRID=4326;POINT(127.04348613085 37.5124857916948)
1845,1168010500101110140,SRID=4326;POINT(127.046728799383 37.5130811592324)
1846,1168010500101110117,SRID=4326;POINT(127.047412144863 37.5152996040969)
1847,1168010500101110118,SRID=4326;POINT(127.049631875284 37.5155075746778)
1848,1168010500101110119,SRID=4326;POINT(127.05060194681 37.5149623676701)
1849,1168010500101110120,SRID=4326;POINT(127.050969577737 37.5161088753357)
1850,1168010500101110122,SRID=4326;POINT(127.051847073652 37.5149318077026)
1851,1168010500101110124,SRID=4326;POINT(127.043296063933 37.5140596893219)
1852,1168010500101110138,SRID=4326;POINT(127.044895335334 37.5128507020229)
1853,1168010500101110139,SRID=4326;POINT(127.046144744673 37.5124093650804)
1854,1168010500101250034,SRID=4326;POINT(127.053098056973 37.5100413035553)
1855,1168010500101110125,SRID=4326;POINT(127.044827173116 37.5141194335546)
1856,1168010500101110126,SRID=4326;POINT(127.046410347592 37.5147572495115)
1857,1168010500101110127,SRID=4326;POINT(127.046207837852 37.5138997798841)
1858,1168010500101110128,SRID=4326;POINT(127.047703437837 37.5139844398893)
1859,1168010500101110129,SRID=4326;POINT(127.048252974648 37.5147756467283)
1860,1168010500101110130,SRID=4326;POINT(127.049414098091 37.5141779572531)
1861,1168010500101110131,SRID=4326;POINT(127.051017867182 37.5147090484065)
1862,1168010500101110141,SRID=4326;POINT(127.048161154492 37.51322821716)
1863,1168010500101110142,SRID=4326;POINT(127.050525013999 37.5134465084723)
1864,1168010500101110143,SRID=4326;POINT(127.050254885416 37.5122517422476)
1865,1168010500101110144,SRID=4326;POINT(127.049341383083 37.5127955307599)
1866,1168010500101110145,SRID=4326;POINT(127.050754831066 37.512951841072)
1867,1168010500101110146,SRID=4326;POINT(127.052421786235 37.5132122492355)
1868,1168010500101110147,SRID=4326;POINT(127.048498363661 37.5116348495167)
1869,1168010500101110150,SRID=4326;POINT(127.043736707569 37.511077224293)
1870,1168010500101110151,SRID=4326;POINT(127.044937059324 37.5115362169427)
1871,1168010500101110153,SRID=4326;POINT(127.046811441006 37.5119208268552)
1872,1168010500101110155,SRID=4326;POINT(127.04916137221 37.5120987006932)
1873,1168010500101110158,SRID=4326;POINT(127.054063693213 37.5134303122894)
1874,1168010500101110160,SRID=4326;POINT(127.049975869378 37.516277000253)
1875,1168010500101110162,SRID=4326;POINT(127.057217889627 37.5182606246762)
1876,1168010500101110163,SRID=4326;POINT(127.056387869952 37.5180427579161)
1877,1168010500101110164,SRID=4326;POINT(127.054744322241 37.5164978076873)
1878,1168010500101110165,SRID=4326;POINT(127.054259588934 37.5160983382298)
1879,1168010500101110168,SRID=4326;POINT(127.047840268684 37.5123107693038)
1880,1168010500101120022,SRID=4326;POINT(127.044413509088 37.5095271550318)
1881,1168010500101110169,SRID=4326;POINT(127.062842635183 37.5217340881638)
1882,1168010500101110170,SRID=4326;POINT(127.062850806058 37.5216834420778)
1883,1168010500101110185,SRID=4326;POINT(127.056510642446 37.5199015716174)
1884,1168010500101110186,SRID=4326;POINT(127.066091358321 37.5157659991425)
1885,1168010500101110197,SRID=4326;POINT(127.061397036766 37.5199100449502)
1886,1168010500101120000,SRID=4326;POINT(127.044170686303 37.5100826427051)
1887,1168010500101120001,SRID=4326;POINT(127.044348062609 37.5101417863035)
1888,1168010500101250035,SRID=4326;POINT(127.053154584111 37.5100600496353)
1889,1168010500101120002,SRID=4326;POINT(127.044648397963 37.5102289092146)
1890,1168010500101120005,SRID=4326;POINT(127.045388582761 37.5102946898194)
1891,1168010500101120008,SRID=4326;POINT(127.045619783229 37.5100384878365)
1892,1168010500101120009,SRID=4326;POINT(127.045449008887 37.5099766094503)
1893,1168010500101120010,SRID=4326;POINT(127.045326623164 37.509855008316)
1894,1168010500101120011,SRID=4326;POINT(127.045246520058 37.5100104514689)
1895,1168010500101120012,SRID=4326;POINT(127.045229252159 37.5098383737271)
1896,1168010500101120013,SRID=4326;POINT(127.045075599401 37.5099596382353)
1897,1168010500101120014,SRID=4326;POINT(127.04514581906 37.5097890017581)
1898,1168010500101120015,SRID=4326;POINT(127.044994984438 37.5097219079759)
1899,1168010500101120016,SRID=4326;POINT(127.044902170312 37.5098965859297)
1900,1168010500101120017,SRID=4326;POINT(127.04487820083 37.509690903703)
1901,1168010500101120018,SRID=4326;POINT(127.044695015069 37.5098360595261)
1902,1168010500101120019,SRID=4326;POINT(127.044769743829 37.5096398853639)
1903,1168010500101120020,SRID=4326;POINT(127.04461692931 37.5095622233639)
1904,1168010500101120021,SRID=4326;POINT(127.044416571063 37.509728140674)
1905,1168010500101120023,SRID=4326;POINT(127.044457939048 37.5094148214974)
1906,1168010500101120024,SRID=4326;POINT(127.044542497105 37.5099827448985)
1907,1168010500101120025,SRID=4326;POINT(127.04435863031 37.5093564882326)
1908,1168010500101120026,SRID=4326;POINT(127.044343429417 37.5093795504592)
1909,1168010500101130000,SRID=4326;POINT(127.045937136729 37.510604005491)
1910,1168010500101130001,SRID=4326;POINT(127.046187388071 37.5106045838733)
1911,1168010500101130002,SRID=4326;POINT(127.046360921057 37.5106554766304)
1912,1168010500101130003,SRID=4326;POINT(127.046535386561 37.5107060714519)
1913,1168010500101130004,SRID=4326;POINT(127.04671038844 37.5107566557506)
1914,1168010500101130005,SRID=4326;POINT(127.046905846159 37.5108149657511)
1915,1168010500101130006,SRID=4326;POINT(127.047116296936 37.5108771325486)
1916,1168010500101130007,SRID=4326;POINT(127.047358175342 37.5108805180249)
1917,1168010500101130008,SRID=4326;POINT(127.047541792867 37.5109804770847)
1918,1168010500101130010,SRID=4326;POINT(127.047800905722 37.5107087385581)
1919,1168010500101130011,SRID=4326;POINT(127.047555046296 37.5106497140165)
1920,1168010500101130012,SRID=4326;POINT(127.047408552703 37.5105280280505)
1921,1168010500101130013,SRID=4326;POINT(127.047326286963 37.5105121178602)
1922,1168010500101130014,SRID=4326;POINT(127.047328707128 37.5106733727905)
1923,1168010500101130015,SRID=4326;POINT(127.047190227669 37.5106335935987)
1924,1168010500101130016,SRID=4326;POINT(127.047249784171 37.5104824994626)
1925,1168010500101130017,SRID=4326;POINT(127.047028967134 37.5104954865005)
1926,1168010500101130019,SRID=4326;POINT(127.046851066546 37.5103641138741)
1927,1168010500101130020,SRID=4326;POINT(127.046758800064 37.5103347713502)
1928,1168010500101130021,SRID=4326;POINT(127.046735259914 37.510333652184)
1929,1168010500101130022,SRID=4326;POINT(127.046774181106 37.5105082684699)
1930,1168010500101130023,SRID=4326;POINT(127.046600296147 37.5104577267333)
1931,1168010500101130024,SRID=4326;POINT(127.046654421514 37.5103066693047)
1932,1168010500101130026,SRID=4326;POINT(127.04644004839 37.5102432157277)
1933,1168010500101130027,SRID=4326;POINT(127.046391089217 37.5103151614546)
1934,1168010500101130030,SRID=4326;POINT(127.046127616995 37.5101904709044)
1935,1168010500101130031,SRID=4326;POINT(127.046030662207 37.5104012151164)
1936,1168010500101130032,SRID=4326;POINT(127.047264478592 37.5110168711725)
1937,1168010500101140000,SRID=4326;POINT(127.047675066697 37.5111653716364)
1938,1168010500101140001,SRID=4326;POINT(127.04779269243 37.5111955464131)
1939,1168010500101140002,SRID=4326;POINT(127.047794399536 37.5110677489011)
1940,1168010500101140003,SRID=4326;POINT(127.047960382832 37.5111126487883)
1941,1168010500101140004,SRID=4326;POINT(127.047890153482 37.5112236922328)
1942,1168010500101140005,SRID=4326;POINT(127.047987586218 37.5112518175244)
1943,1168010500101140006,SRID=4326;POINT(127.04808219703 37.51127937747)
1944,1168010500101140007,SRID=4326;POINT(127.048116157673 37.5111514490692)
1945,1168010500101140008,SRID=4326;POINT(127.048231672522 37.5112707245597)
1946,1168010500101140009,SRID=4326;POINT(127.048437489645 37.5113321776155)
1947,1168010500101140010,SRID=4326;POINT(127.048596140977 37.5113844046387)
1948,1168010500101140011,SRID=4326;POINT(127.048838894052 37.5114528115957)
1949,1168010500101140013,SRID=4326;POINT(127.049081402941 37.5115241717945)
1950,1168010500101140014,SRID=4326;POINT(127.049243173179 37.511570294445)
1951,1168010500101140015,SRID=4326;POINT(127.049473612002 37.5116316911052)
1952,1168010500101140016,SRID=4326;POINT(127.049664102222 37.5114962529371)
1953,1168010500101140017,SRID=4326;POINT(127.049482102627 37.5114444513683)
1954,1168010500101140018,SRID=4326;POINT(127.049327788434 37.5113993276829)
1955,1168010500101140019,SRID=4326;POINT(127.049166202422 37.5113531226874)
1956,1168010500101140020,SRID=4326;POINT(127.049002939867 37.5113056513487)
1957,1168010500101140021,SRID=4326;POINT(127.048841327296 37.5112572071163)
1958,1168010500101140022,SRID=4326;POINT(127.048679975175 37.5112089846232)
1959,1168010500101140023,SRID=4326;POINT(127.048518927699 37.5111614318592)
1960,1168010500101140024,SRID=4326;POINT(127.048956475632 37.5112460966125)
1961,1168010500101140025,SRID=4326;POINT(127.048325546336 37.5110811579042)
1962,1168010500101140026,SRID=4326;POINT(127.048195696333 37.511021262912)
1963,1168010500101140027,SRID=4326;POINT(127.048074334995 37.5109755888998)
1964,1168010500101140028,SRID=4326;POINT(127.047944902357 37.5110257675576)
1965,1168010500101140029,SRID=4326;POINT(127.047925297007 37.5109357940766)
1966,1168010500101140030,SRID=4326;POINT(127.04808462152 37.5107880472824)
1967,1168010500101140031,SRID=4326;POINT(127.048264409807 37.5108280943603)
1968,1168010500101140032,SRID=4326;POINT(127.04842372623 37.5108749427277)
1969,1168010500101140033,SRID=4326;POINT(127.048523172451 37.5109045783975)
1970,1168010500101140034,SRID=4326;POINT(127.048660492621 37.510947296058)
1971,1168010500101140035,SRID=4326;POINT(127.048962352078 37.511035901692)
1972,1168010500101140036,SRID=4326;POINT(127.049194575976 37.5111766448369)
1973,1168010500101140037,SRID=4326;POINT(127.049251975605 37.5110532708708)
1974,1168010500101140038,SRID=4326;POINT(127.049401050684 37.5110963542157)
1975,1168010500101140039,SRID=4326;POINT(127.049343946576 37.5112197900309)
1976,1168010500101140040,SRID=4326;POINT(127.049490743961 37.5112619004344)
1977,1168010500101140041,SRID=4326;POINT(127.049547797915 37.5111384170379)
1978,1168010500101140042,SRID=4326;POINT(127.049633015165 37.5112807473745)
1979,1168010500101140043,SRID=4326;POINT(127.049705091864 37.511190776829)
1980,1168010500101140044,SRID=4326;POINT(127.04985787416 37.5112882032148)
1981,1168010500101140045,SRID=4326;POINT(127.048642331106 37.5112795196595)
1982,1168010500101150000,SRID=4326;POINT(127.049963848315 37.5117650500965)
1983,1168010500101150001,SRID=4326;POINT(127.049961804416 37.5116248942221)
1984,1168010500101150003,SRID=4326;POINT(127.050231086192 37.5115807743073)
1985,1168010500101150004,SRID=4326;POINT(127.050093306977 37.5114923617369)
1986,1168010500101150005,SRID=4326;POINT(127.050224043287 37.5113602452704)
1987,1168010500101150006,SRID=4326;POINT(127.050361765862 37.5114479859041)
1988,1168010500101150007,SRID=4326;POINT(127.05049172689 37.5113150918658)
1989,1168010500101150008,SRID=4326;POINT(127.050355661273 37.5112280383323)
1990,1168010500101150009,SRID=4326;POINT(127.050506851941 37.5111930617564)
1991,1168010500101150010,SRID=4326;POINT(127.050507744634 37.5110942627876)
1992,1168010500101150011,SRID=4326;POINT(127.050597013325 37.5109901043851)
1993,1168010500101150012,SRID=4326;POINT(127.050734622891 37.5110749949165)
1994,1168010500101150013,SRID=4326;POINT(127.05073151454 37.5109624974372)
1995,1168010500101150014,SRID=4326;POINT(127.050726770336 37.5108579555427)
1996,1168010500101150015,SRID=4326;POINT(127.050861742956 37.5109435097544)
1997,1168010500101150016,SRID=4326;POINT(127.050958514091 37.5108462625823)
1998,1168010500101150017,SRID=4326;POINT(127.050822401156 37.5107602089561)
1999,1168010500101150018,SRID=4326;POINT(127.050924595104 37.5106569272932)
2000,1168010500101150019,SRID=4326;POINT(127.051059664085 37.5107425302579)
2001,1168010500101150020,SRID=4326;POINT(127.051039064591 37.5109047274078)
2002,1168010500101150021,SRID=4326;POINT(127.050936221469 37.5111393633668)
2003,1168010500101150022,SRID=4326;POINT(127.050810290137 37.5111199214422)
2004,1168010500101150024,SRID=4326;POINT(127.050625401382 37.5113378342342)
2005,1168010500101150025,SRID=4326;POINT(127.050369436801 37.5115856661855)
2006,1168010500101150026,SRID=4326;POINT(127.050134803258 37.5118075694047)
2007,1168010500101150027,SRID=4326;POINT(127.050214280243 37.5118773853858)
2008,1168010500101150028,SRID=4326;POINT(127.050385672299 37.5119266707016)
2009,1168010500101150029,SRID=4326;POINT(127.050515113151 37.5118004879681)
2010,1168010500101150030,SRID=4326;POINT(127.05034897448 37.511745057444)
2011,1168010500101150031,SRID=4326;POINT(127.05046549081 37.5116269493605)
2012,1168010500101150032,SRID=4326;POINT(127.05062120967 37.5116935929804)
2013,1168010500101150033,SRID=4326;POINT(127.050725520805 37.511588160144)
2014,1168010500101150034,SRID=4326;POINT(127.050581625552 37.5115091749398)
2015,1168010500101150035,SRID=4326;POINT(127.050701289682 37.5113874904697)
2016,1168010500101150036,SRID=4326;POINT(127.050839362297 37.5114731212717)
2017,1168010500101150037,SRID=4326;POINT(127.050946217077 37.5113482405848)
2018,1168010500101150038,SRID=4326;POINT(127.050841074811 37.5112500506541)
2019,1168010500101150039,SRID=4326;POINT(127.051082915159 37.5112285111379)
2020,1168010500101150041,SRID=4326;POINT(127.051040297192 37.5110446854558)
2021,1168010500101150042,SRID=4326;POINT(127.051179927907 37.5111305657819)
2022,1168010500101150043,SRID=4326;POINT(127.051277356021 37.5110320076601)
2023,1168010500101150044,SRID=4326;POINT(127.051137140965 37.5109461486761)
2024,1168010500101150045,SRID=4326;POINT(127.051236306473 37.5108464867802)
2025,1168010500101150046,SRID=4326;POINT(127.05137307578 37.5109323999405)
2026,1168010500101150047,SRID=4326;POINT(127.050355693948 37.5111264588295)
2027,1168010500101150048,SRID=4326;POINT(127.050393672474 37.5110882408467)
2028,1168010500101150049,SRID=4326;POINT(127.050651103605 37.5111850945473)
2029,1168010500101150050,SRID=4326;POINT(127.050581643344 37.5108996142665)
2030,1168010500101160000,SRID=4326;POINT(127.050735938967 37.5119531561031)
2031,1168010500101160001,SRID=4326;POINT(127.050940408444 37.5120441087757)
2032,1168010500101160002,SRID=4326;POINT(127.051107486372 37.5121170620772)
2033,1168010500101160003,SRID=4326;POINT(127.051274598804 37.5119787323054)
2034,1168010500101160004,SRID=4326;POINT(127.051147276926 37.5118968006438)
2035,1168010500101160005,SRID=4326;POINT(127.051023284502 37.5118179697001)
2036,1168010500101160006,SRID=4326;POINT(127.050893321264 37.5117344159017)
2037,1168010500101160007,SRID=4326;POINT(127.050991544423 37.5116149494132)
2038,1168010500101160008,SRID=4326;POINT(127.051103592641 37.5116870664159)
2039,1168010500101160009,SRID=4326;POINT(127.051204025755 37.5115857280869)
2040,1168010500101160010,SRID=4326;POINT(127.051091451554 37.5115148719841)
2041,1168010500101160011,SRID=4326;POINT(127.051189429584 37.5114173634689)
2042,1168010500101160012,SRID=4326;POINT(127.051300393922 37.5114870328096)
2043,1168010500101160013,SRID=4326;POINT(127.051293835892 37.5115349054568)
2044,1168010500101160014,SRID=4326;POINT(127.051317843711 37.5112871496365)
2045,1168010500101160015,SRID=4326;POINT(127.051431548776 37.5113603797906)
2046,1168010500101160016,SRID=4326;POINT(127.051505415607 37.5114057721494)
2047,1168010500101160017,SRID=4326;POINT(127.051548471686 37.5112668234791)
2048,1168010500101160018,SRID=4326;POINT(127.051418610101 37.5111854109183)
2049,1168010500101160019,SRID=4326;POINT(127.051519798523 37.5111004288221)
2050,1168010500101160020,SRID=4326;POINT(127.051605330685 37.5110218301018)
2051,1168010500101160021,SRID=4326;POINT(127.051656786168 37.5111580138082)
2052,1168010500101160022,SRID=4326;POINT(127.051758730777 37.5110943699411)
2053,1168010500101160023,SRID=4326;POINT(127.051290690475 37.5118670728887)
2054,1168010500101160024,SRID=4326;POINT(127.051402353887 37.5118497813057)
2055,1168010500101160025,SRID=4326;POINT(127.051281248257 37.5117609213818)
2056,1168010500101160026,SRID=4326;POINT(127.051374474996 37.5116676740093)
2057,1168010500101160027,SRID=4326;POINT(127.051499353342 37.5117539067212)
2058,1168010500101160028,SRID=4326;POINT(127.051600223417 37.5116531256372)
2059,1168010500101160029,SRID=4326;POINT(127.051464243065 37.5115781473004)
2060,1168010500101160030,SRID=4326;POINT(127.051552599229 37.5114871334005)
2061,1168010500101160031,SRID=4326;POINT(127.051685737627 37.5115669042599)
2062,1168010500101160032,SRID=4326;POINT(127.051763466915 37.5114728706874)
2063,1168010500101160033,SRID=4326;POINT(127.051681517024 37.5113871748606)
2064,1168010500101160034,SRID=4326;POINT(127.051876762933 37.5113533192455)
2065,1168010500101160035,SRID=4326;POINT(127.051951457521 37.511294592041)
2066,1168010500101160036,SRID=4326;POINT(127.051765542526 37.5112560311869)
2067,1168010500101160037,SRID=4326;POINT(127.051859898356 37.5111265964659)
2068,1168010500101160038,SRID=4326;POINT(127.05194568459 37.5111677869348)
2069,1168010500101160039,SRID=4326;POINT(127.052051040956 37.5112208036128)
2070,1168010500101170000,SRID=4326;POINT(127.051829994973 37.5123173628762)
2071,1168010500101170001,SRID=4326;POINT(127.052443192415 37.5124754289548)
2072,1168010500101170002,SRID=4326;POINT(127.052604385057 37.5123055425356)
2073,1168010500101170003,SRID=4326;POINT(127.052508560349 37.5122460873288)
2074,1168010500101170004,SRID=4326;POINT(127.052325859939 37.512223134518)
2075,1168010500101170005,SRID=4326;POINT(127.052170303558 37.512177413373)
2076,1168010500101170006,SRID=4326;POINT(127.052030673034 37.5121352678836)
2077,1168010500101170007,SRID=4326;POINT(127.051892249917 37.5120931985586)
2078,1168010500101170008,SRID=4326;POINT(127.052011071383 37.5120090041269)
2079,1168010500101170009,SRID=4326;POINT(127.051702858159 37.5118340654555)
2080,1168010500101170010,SRID=4326;POINT(127.051839714015 37.5118694311736)
2081,1168010500101170011,SRID=4326;POINT(127.051976131726 37.5119140487618)
2082,1168010500101170012,SRID=4326;POINT(127.052110990469 37.5119571702083)
2083,1168010500101170013,SRID=4326;POINT(127.052245746186 37.5120009616335)
2084,1168010500101170014,SRID=4326;POINT(127.052422204622 37.5120770787873)
2085,1168010500101170015,SRID=4326;POINT(127.052561119722 37.5121092639601)
2086,1168010500101170016,SRID=4326;POINT(127.052668446563 37.5121913026253)
2087,1168010500101170017,SRID=4326;POINT(127.052701139392 37.5121242016026)
2088,1168010500101170018,SRID=4326;POINT(127.051624130973 37.5120581848758)
2089,1168010500101180000,SRID=4326;POINT(127.051889506402 37.5116529084876)
2090,1168010500101180001,SRID=4326;POINT(127.05213986108 37.5117570461683)
2091,1168010500101180002,SRID=4326;POINT(127.052201840239 37.5116446812815)
2092,1168010500101180003,SRID=4326;POINT(127.052044083034 37.511542804983)
2093,1168010500101180004,SRID=4326;POINT(127.052263549155 37.5115319644445)
2094,1168010500101180005,SRID=4326;POINT(127.052132612659 37.5114251966362)
2095,1168010500101180006,SRID=4326;POINT(127.052325015005 37.5114183117621)
2096,1168010500101180007,SRID=4326;POINT(127.052234397079 37.5112929380164)
2097,1168010500101180008,SRID=4326;POINT(127.05238581343 37.5113045635266)
2098,1168010500101180009,SRID=4326;POINT(127.052359311129 37.5115635946982)
2099,1168010500101180010,SRID=4326;POINT(127.052332749219 37.5118232936678)
2100,1168010500101180011,SRID=4326;POINT(127.052477974774 37.5118580036335)
2101,1168010500101180012,SRID=4326;POINT(127.052393174499 37.5117107768171)
2102,1168010500101180013,SRID=4326;POINT(127.052555592262 37.5117185537745)
2103,1168010500101180014,SRID=4326;POINT(127.052454641782 37.5115979906741)
2104,1168010500101180015,SRID=4326;POINT(127.05263369517 37.5115759779533)
2105,1168010500101180016,SRID=4326;POINT(127.052516841028 37.511484036472)
2106,1168010500101180017,SRID=4326;POINT(127.052579461327 37.511370759829)
2107,1168010500101180018,SRID=4326;POINT(127.052712000433 37.5114335336538)
2108,1168010500101180019,SRID=4326;POINT(127.052682043603 37.5116745832205)
2109,1168010500101180020,SRID=4326;POINT(127.052650702871 37.5119178099442)
2110,1168010500101250036,SRID=4326;POINT(127.053422514849 37.5101511131299)
2111,1168010500101180021,SRID=4326;POINT(127.052784212113 37.511962785668)
2112,1168010500101180022,SRID=4326;POINT(127.052861111516 37.5118239008285)
2113,1168010500101180023,SRID=4326;POINT(127.052727343399 37.5117770992841)
2114,1168010500101180024,SRID=4326;POINT(127.052806069074 37.5116344576463)
2115,1168010500101180025,SRID=4326;POINT(127.052938937262 37.5116801920635)
2116,1168010500101180026,SRID=4326;POINT(127.053013659898 37.5115378587563)
2117,1168010500101180027,SRID=4326;POINT(127.052884468512 37.5114928054163)
2118,1168010500101180028,SRID=4326;POINT(127.052016488751 37.5116937207547)
2119,1168010500101190000,SRID=4326;POINT(127.0528037584 37.512563853003)
2120,1168010500101190001,SRID=4326;POINT(127.052996114716 37.5126932354452)
2121,1168010500101190002,SRID=4326;POINT(127.053135662256 37.5127291442564)
2122,1168010500101190003,SRID=4326;POINT(127.053160001316 37.5125477525988)
2123,1168010500101190004,SRID=4326;POINT(127.052914232824 37.5123470034545)
2124,1168010500101190006,SRID=4326;POINT(127.052878071565 37.5122528168813)
2125,1168010500101190007,SRID=4326;POINT(127.052914013575 37.512175485406)
2126,1168010500101190008,SRID=4326;POINT(127.053053307215 37.5122314853805)
2127,1168010500101190009,SRID=4326;POINT(127.053260658014 37.5123584345713)
2128,1168010500101190010,SRID=4326;POINT(127.053328674993 37.5122305310604)
2129,1168010500101190011,SRID=4326;POINT(127.053380678884 37.5121331448509)
2130,1168010500101190012,SRID=4326;POINT(127.053123546685 37.5121015569845)
2131,1168010500101190013,SRID=4326;POINT(127.052975384199 37.5120614423606)
2132,1168010500101190014,SRID=4326;POINT(127.053020060214 37.5119895110559)
2133,1168010500101190015,SRID=4326;POINT(127.05305528251 37.5119125145904)
2134,1168010500101190016,SRID=4326;POINT(127.053194788011 37.5119681347204)
2135,1168010500101190017,SRID=4326;POINT(127.053184218538 37.5118277457177)
2136,1168010500101190018,SRID=4326;POINT(127.053525851215 37.5118615113495)
2137,1168010500101190020,SRID=4326;POINT(127.053237463387 37.5117253209226)
2138,1168010500101190021,SRID=4326;POINT(127.053217226454 37.5115917436911)
2139,1168010500101190022,SRID=4326;POINT(127.053358893237 37.5116375484525)
2140,1168010500101200000,SRID=4326;POINT(127.053322140101 37.5114229245681)
2141,1168010500101200001,SRID=4326;POINT(127.053461218079 37.5114643824485)
2142,1168010500101200002,SRID=4326;POINT(127.053700993702 37.5115263045805)
2143,1168010500101200003,SRID=4326;POINT(127.0537887342 37.5113626693282)
2144,1168010500101200004,SRID=4326;POINT(127.053513365596 37.5113081211208)
2145,1168010500101200005,SRID=4326;POINT(127.053384188461 37.5113000251481)
2146,1168010500101200006,SRID=4326;POINT(127.053530602296 37.5111729774658)
2147,1168010500101200007,SRID=4326;POINT(127.053872847689 37.511205624598)
2148,1168010500101200008,SRID=4326;POINT(127.053964480325 37.5110347679303)
2149,1168010500101200009,SRID=4326;POINT(127.053642023774 37.5109648364197)
2150,1168010500101200010,SRID=4326;POINT(127.053673848324 37.5107385146983)
2151,1168010500101200011,SRID=4326;POINT(127.053802673573 37.5107621153961)
2152,1168010500101200012,SRID=4326;POINT(127.054051852899 37.5108699802092)
2153,1168010500101200013,SRID=4326;POINT(127.05415977828 37.5107359121827)
2154,1168010500101200014,SRID=4326;POINT(127.053923654501 37.5106376743139)
2155,1168010500101200015,SRID=4326;POINT(127.05377536761 37.5106168444358)
2156,1168010500101200016,SRID=4326;POINT(127.053861734842 37.5104541424933)
2157,1168010500101200017,SRID=4326;POINT(127.054030983491 37.5105112651452)
2158,1168010500101200018,SRID=4326;POINT(127.054243861342 37.5105859019185)
2159,1168010500101210000,SRID=4326;POINT(127.052444976864 37.5111387453237)
2160,1168010500101210001,SRID=4326;POINT(127.052509614403 37.5110486929664)
2161,1168010500101210002,SRID=4326;POINT(127.052581449777 37.5109526022453)
2162,1168010500101210003,SRID=4326;POINT(127.052585360194 37.5111321209697)
2163,1168010500101210004,SRID=4326;POINT(127.052655032162 37.5112067978339)
2164,1168010500101210005,SRID=4326;POINT(127.052793967401 37.5112542754076)
2165,1168010500101210006,SRID=4326;POINT(127.052849124618 37.511153435561)
2166,1168010500101210007,SRID=4326;POINT(127.052707805361 37.5111063650796)
2167,1168010500101210008,SRID=4326;POINT(127.052739339428 37.5109992286311)
2168,1168010500101210009,SRID=4326;POINT(127.052901731881 37.5110537855558)
2169,1168010500101210010,SRID=4326;POINT(127.052955451459 37.5109543624106)
2170,1168010500101210011,SRID=4326;POINT(127.0527738961 37.5109029800806)
2171,1168010500101210012,SRID=4326;POINT(127.052711029205 37.5108149406247)
2172,1168010500101210013,SRID=4326;POINT(127.05285262823 37.5107996815718)
2173,1168010500101210014,SRID=4326;POINT(127.053008403511 37.5108551209866)
2174,1168010500101210015,SRID=4326;POINT(127.053061412003 37.5107561743041)
2175,1168010500101210016,SRID=4326;POINT(127.052884044835 37.5107016933195)
2176,1168010500101210017,SRID=4326;POINT(127.05295366555 37.510609926323)
2177,1168010500101210018,SRID=4326;POINT(127.053114184564 37.5106583536281)
2178,1168010500101210019,SRID=4326;POINT(127.053165317929 37.510557657419)
2179,1168010500101210020,SRID=4326;POINT(127.053026325557 37.5105148513985)
2180,1168010500101210021,SRID=4326;POINT(127.053091798167 37.5108343996191)
2181,1168010500101210022,SRID=4326;POINT(127.052976947227 37.5113133887696)
2182,1168010500101210023,SRID=4326;POINT(127.053111265874 37.5113581040342)
2183,1168010500101210024,SRID=4326;POINT(127.053170040511 37.511253145115)
2184,1168010500101210025,SRID=4326;POINT(127.05303329925 37.5112065735085)
2185,1168010500101210026,SRID=4326;POINT(127.053088911658 37.5111026815035)
2186,1168010500101210027,SRID=4326;POINT(127.053225787125 37.5111491117006)
2187,1168010500101210028,SRID=4326;POINT(127.053281563493 37.5110449981102)
2188,1168010500101210029,SRID=4326;POINT(127.053144856917 37.5109982412756)
2189,1168010500101210030,SRID=4326;POINT(127.05320095462 37.510893700849)
2190,1168010500101210031,SRID=4326;POINT(127.05333744186 37.510940870428)
2191,1168010500101210032,SRID=4326;POINT(127.05339315768 37.5108370619872)
2192,1168010500101210033,SRID=4326;POINT(127.053256649727 37.5107899125115)
2193,1168010500101210034,SRID=4326;POINT(127.053312120387 37.5106863682495)
2194,1168010500101210035,SRID=4326;POINT(127.053448727376 37.5107334058803)
2195,1168010500101210036,SRID=4326;POINT(127.05350378051 37.510630894616)
2196,1168010500101210037,SRID=4326;POINT(127.053367027114 37.5105841671708)
2197,1168010500101210038,SRID=4326;POINT(127.0534060648 37.5103886022238)
2198,1168010500101210039,SRID=4326;POINT(127.053503761333 37.5102545062402)
2199,1168010500101210040,SRID=4326;POINT(127.053050914891 37.5104081681407)
2200,1168010500101220000,SRID=4326;POINT(127.051734367373 37.5109055246684)
2201,1168010500101220001,SRID=4326;POINT(127.051804454402 37.5108417757138)
2202,1168010500101220002,SRID=4326;POINT(127.051912559858 37.5109405771286)
2203,1168010500101250037,SRID=4326;POINT(127.053478740894 37.5101703697517)
2204,1168010500101220003,SRID=4326;POINT(127.051995065922 37.5108328548232)
2205,1168010500101220004,SRID=4326;POINT(127.051866467587 37.5107524059724)
2206,1168010500101220005,SRID=4326;POINT(127.051952707589 37.5106658375671)
2207,1168010500101220006,SRID=4326;POINT(127.052082342415 37.5107461304443)
